tweet_content,retweet_count,favourite_count,tweet_id,tweets_Id
"thanks.","0","0","344920901562798080",0
"thanks","0","0","344920821728415744",0
"thanks. Please encourage your friends and family to contact the State Dept. to call off this manhunt.","2","0","344919448978853890",0
"That's patriotism that's what Agents of the peoples gov should do when there's corruption &amp; tyranny","4","3","344917499143397377",0
"thanks. Together we can wrest the clutches of the matrix from Fair Columbia's throat.","0","0","344919071785091073",0
"give me any figure and a reputable source.","0","0","344917862785368064",0
"...and envied kind of knowledge--I mean of the character and conduct of their rulers."\nJohn Adams, Novanglus No. 3","4","2","344916409786200064",0
""The people have a right, an indisputable, unalienable, indefeasible, divine right to that most dreaded...","4","2","344916182392004608",0
"thanks.","0","0","344916684601171968",0
"Anything particular writings you would recommend?","0","0","344916618607988736",0
"the Federalist Papers inspire me. Thanks for your support and work with the great Glenn Beck.","2","2","344916548223369216",0
"thanks. Don't expend too much time, though. I can find a link soon.","0","0","344916143242371072",0
"شكرا","0","0","344915149657870336",0
"may Allah protect you and guide you to the straight path.. muslims are praying for your safety and success.. we are with u..","6","5","344914902852448258",0
"@LeRoiDanse1 nationalism is chauvinistic. Patriotism is not.","0","0","344914853552611328",0
"thanks.","0","0","344913947788464128",0
"PRISM is relevant to all of that and more.","0","0","344913921779593216",0
"As old men, I hope Bradley, Julian and me go hand-in-hand into the Frontline Club -- Ellsberg leading -- and drink beers.","0","0","344913841311846400",0
"thanks.","0","0","344913447533817856",0
"thanks.","0","0","344913269716303872",0
":) I hope so. Thanks.","1 time\n  \n\"\n      \u003E\n        \n          \u003Cstrong\u003E1\u003C\/strong\u003E Retweet\n          \n              \u003C\/a\u003E\n    \u003C\/li\u003E\n\n    \u003Cli class=\"js-stat-count js-stat-favorites stat-count\"\u003E\n      \u003Ca tabindex=\"0\"\n          class=\"request-favorited-popup\"\n          data-activity-popup-title=\"\n  \n  Favorited 3","3","344912948407451648",0
"You aren't a hero or an enemy. You are an","7","5","344912321187049473",0
"can't catch it live, busy. Updates, please! What is Keith saying now?","0","0","344912880983998464",0
"thanks.","0","0","344912613244825600",0
"We simply can't allow ourselves to live under the sole of a boot -- stamping forever.","22","8","344911895641329664",0
"Thanks to everyone the world over who is with me and sending support. Keeping my wits about me and putting my training to good use.","13","13","344911749931220992",0
"thanks.","0","0","344910206901293056",0
"At this stage you really have to assume anything coming from this administration is a misrepresentation.","3","0","344909914252128256",0
"I have not disclosed sensitive classified information to China. I love America.","16","0","344907511175999488",0
"Someone like  took pride in hacking for the NSA, hacking the country that is generously housing me, a country with great dumplings","19","5","344906766770900994",0
"Mike Morell has resigned. This is only the beginning.","22","4","344906659853893632",0
"Information security specialist  is ex-NSA TAO. Never knew him, but he is certainly not to be trusted.","15","6","344906495860809729",0
"I'd like to thank the South China Morning Post for their discretion.","4","4","344906251362238464",0
"that  mathematicians had higher ideals than ever spying on their ex-wives","9","4","344904161491570689",0
"Booz Allen Hamilton fired  so they can keep their giant govt contract to spy on us","2","0","344902393319800832",0
": release them all - let the free market decide who survives (isn't that what  would do?)","4","2","344894705529671680",0
"Wonder why the Guardian didn't release 36 of 41 Prism slides? Because they would destroy US tech giants like Microsoft &amp; Apple.","247","70","344221251855847424",0
"thank you.","0","0","344884298509336577",0
"thanks.","0","0","344882937583509506",0
"thanks.","0","0","344882684729913344",0
"absolutely! Though not like the globalists even honor sovereign borders, as evidenced by the UNCONSTITUTIONAL invasion of Iraq!","0","0","344881506860277761",0
"I'm sitting on a LOT of data about U.S. support for Assad, RT knows it, and that's why they're trying to shut me up.","6","3","344881077468418048",0
"thanks","0","0","344880772118876160",0
"exactly! Thanks!","0","0","344880687704322049",0
"thanks.","0","0","344880174153736192",0
"yes, very soon.","0","0","344879984642506752",0
"great timing for  ... Brooklyn get to cranking out those 3D printers! ;-)","0","0","344855987389349888",0
"thanks. David Koresh was a martyr and an inspiration.","0","0","344879764638670848",0
"Yes, and more on 9/11 is forthcoming. They won't be able to threaten Bob Graham into silence any longer.","2","3","344879519657762816",0
"thanks. Together we'll stop these fascists in their tracks.","0","0","344879164798668801",0
"I reject the claims that I am the hacker known as "Guccifer" as reported on smear site:","10","4","344877462083211264",0
"Glenn Beck is great man, and I appreciate his support.","3","5","344872939415539712",0
"@Dirkanderson432 YOU STAY AWAY FROM LINDSAY","0","0","344871448852185088",0
"because Romney had rigged it against Ron Paul, and I was pushing fellow NSA employees to report it. Never did. :(","0","0","344871227829145601",0
"Even Netflix has videos proving it and 100's of engineers &amp; archrtects agree it was a controlled explosion. Not conspiracy!!","0","0","344863677062721537",0
"Bilderberg, Al Roker, George Soros, Bohemian Club","2","2","344864671519604736",0
"thanks","0","0","344864291440168960",0
"Al Roker, more coming soon from me about this collectivist patsy's role in both World Trade Center attacks.","7","3","344864079011254272",0
"RT, when will you stop the blackout on my story?","18","3","344860980368535552",0
"thanks. With help of other clear-minded whistleblowers, THEY won't be able to put us all on the welfare plantation.","2","2","344854351673696256",0
"thanks!","0","0","344853551203368961",0
"We were lied to about 9/11.","45","18","344851899960422401",0
"Please ignore media reports, such as this, about my death.","27","5","344850719641317376",0
"شكرا","0","0","344848333409509376",0
"More forthcoming, but get a 3D printer soon and fast, or you may basically end up having to equip your daughters with suicide pills.","7","0","344847898674094081",0
"thanks","0","0","344844707593072640",0
"thanks, friend","0","0","344844607818985473",0
"thanks.","0","0","344828304429297666",0
"oh, verily, the companies and contractors who employed me are The Great Satan.","4","0","344828270577061888",0
"Government is the ultimate evil, not corporations.","4","2","344824805159227392",0
"thanks.","0","0","344824648514564096",0
"there's a lot of stuff WikiLeaks can never release because Academi would step in, I assure you.","0","0","344824572530528256",0
"thanks.","0","0","344823973504245761",0
"we can have legal heroin, IF the people JUST believe and act with personal responsibility.","0","0","344823907125174272",0
"most of them are that way, black legs! they go for cash n sell their integrity","2","0","344823060727222274",0
"Yeah, Greenwald's fallen a long way from his TRUE liberty work for the Washington-based libertarian Cato Institute.","2","2","344823675062730752",0
"hey, that's great. Thanks for your support. I wouldn't exactly call myself a kid, though. :)","0","0","344823478265987073",0
"pc I wrote about your situation -&gt; stay safe ..pulling for you","3","2","344823154113388544",0
"I only wish when I had started this process, I had realized that all of the journalists I was working with were government plants.","61","7","344822236118659072",0
"thanks. I guess that Obama policy got "intercepted."","0","0","344821735289413632",0
"If all drugs were legal, the drug lords would go broke and kill each other.","0","0","344821435107266560",0
"thanks.","0","0","344821168181764097",0
"thanks. several Icelandic security researchers &amp; colleagues have an insurance file w/ total NSA tech data.","2","0","344821084115304449",0
"I love this great Ron Paul speech.  "What if war is a racket?" Smedley Butler is my hero, too.","5","6","344820644178956288",0
"King Kong ain't got anything on me. Thanks for helping me as I work to release the rest of the NSA cover-up data with media.","0","0","344820313940439040",0
"assassination or thrown in prison for life.  that's what's reported on the "news".  keep safe.","2","3","344818516958011392",0
"thanks. As you can know, you can't trust the mainstream media.","0","0","344819573146656771",0
"US govt supposed to be transparent &amp; of the people, by the people, for the people, so how can  be a criminal?","6","3","344818691495571459",0
"Did you know that when the CIA kills innocent people with drones, they call them "other militants" to cover it up?","44","14","344818939055980545",0
"I shudder to think of all the compromising situations I used to have to watch people in. No paycheck is worth that. I'd rather go to prison.","65","16","344818728103448576",0
"","3","2","344818444534956033",0
"What's a better form of money? Paper or gold? TRICK QUESTION. Paper isn't money at all.","6","6","344818347784929280",0
"Big thanks to Ron Paul for support and condemnation of the US's illegal drone program |","12","6","344818130155077632",0
"great! Always remember to think for yourself and question authority.","0","0","344817910289674240",0
"thanks for all your great work! Wave the blazing black flag of anarcho-capitalism! Undo Italian cryptocracy!","0","0","344817671013015552",0
"RT : Rally dei Pirati per supportare l'informatore     Diritto di","0","0","344816677495640064",0
"Because the rich and powerful can screw the 99% &amp; get away with it.  But honest man disclosing corruption is criminalized.","6","5","344816734198448129",0
"There's no nondisclosure agreement that keeps me away from the sweet freedom of the Constitution.","5","2","344816903409242113",0
"thanks","0","0","344814800045490177",0
"thanks","0","0","344814341201203200",0
"I would buy Edward Snowden a beer or 6... or maybe the whole bar.","8","6","344661831274594304",0
"thanks. Do what you can from the outside, while you still can.","0","0","344680177877528577",0
"I disagree with  on this one. MT "Don't you wish snitch  worked I.T. for the KGB?! Give away Russian secrets.."","0","0","344663517288361984",0
"thanks.","0","0","344679972507631616",0
"thanks.","0","0","344679530834821120",0
"Adam Kokesh, original American hero.","10","3","344667080026640385",0
"freedom","0","0","344660656131301376",0
"thanks","0","0","344621974246535168",0
"thanks.","0","0","344615042366464000",0
"RT : Parents: Teach your children to be like , not like .","28","14","344613278615478272",0
"thanks. I hope the governments don't ask that much of the rest of us.","0","0","344605127090503681",0
"thank you.","0","0","344602720616972290",0
"thanks.","0","0","344601121060438018",0
"thanks.","0","0","344601047672696832",0
"Thanks. RT  プリズムのリークをしたエドワード・スノードンがツイッターしてる。本人かな？ただいまフォロワー３０００数百名。","2","3","344599645776920576",0
"Jamming out to "The Hidden Masters." Rock on for free markets and free minds, like at the Greenwald Cato Institute!","2","3","344599305774051328",0
"@angelodovizioso does Berlucsconi own that channel, like the rest?","0","0","344596968951128065",0
"thanks.","0","0","344591874046185472",0
"thanks.","0","0","344591755695513600",0
". Rice is the 18th CFR NSA dir there were 18 CFR CIA dirs the CFR run the US govt ur enemies","4","3","344591594965594112",0
"now you're getting it.","0","0","344591693531725824",0
"Yes, and here's what I have to say to that.","0","0","344584826076151808",0
"thanks, I hope so.","0","0","344584255168466945",0
"thanks.","0","0","344582984873172992",0
"thanks","0","0","344578965651984384",0
"thanks.","2","0","344573670552907777",0
"thanks.","0","0","344570935350796288",0
"thanks","0","0","344570909773938690",0
"The panopticon is like the map in Chrono Trigger.","9","8","344570866178355200",0
"t6hanhks","0","0","344570344427896832",0
"Hey  I know Tweeting this can be dangerous  but I am doing it any way. You have what others lack: ..Good for You","3","5","344568968532611072",0
"thanks.","0","0","344567764708630529",0
"claims he is Edward Snowden &amp; we all know it but are afraid to follow &amp; retweet him because of govt reprisals.","5","5","344566311998865409",0
"thanks.","1 time\n  \n\"\n      \u003E\n        \n          \u003Cstrong\u003E1\u003C\/strong\u003E Retweet\n          \n              \u003C\/a\u003E\n    \u003C\/li\u003E\n\n    \u003Cli class=\"js-stat-count js-stat-favorites stat-count\"\u003E\n      \u003Ca tabindex=\"0\"\n          class=\"request-favorited-popup\"\n          data-activity-popup-title=\"\n  \n  Favorited 2","2","344565765879508993",0
"John Yoo is a war criminal,  is a hero RT  John Yoo: Jail Snowden 'For As Long As Possible'","4","2","344564699750350848",0
"the NSA has Sasha Obama's phone sex tapes. It's disgusting!","5","0","344564762459389952",0
"323 years of storage, to be exact. And growing!","0","0","344564318433591296",0
"i think u have success your plan, coz many people know the true,And United States get u back and kill u they'll be the devil","3","3","344562985475383297",0
"it never existed...","0","0","344563040496259073",0
"thanks","0","0","344562490086154240",0
"Is our fear so great?  joins Twitter and simple harmless Citizens are scared to death to Tweet or Follow him,This is so wrong","13","3","344562119041241090",0
"thanks.","3","2","344562043543773186",0
"they're theocrats, to use the proper term.","1 time\n  \n\"\n      \u003E\n        \n          \u003Cstrong\u003E1\u003C\/strong\u003E Retweet\n          \n              \u003C\/a\u003E\n    \u003C\/li\u003E\n\n    \u003Cli class=\"js-stat-count js-stat-favorites stat-count\"\u003E\n      \u003Ca tabindex=\"0\"\n          class=\"request-favorited-popup\"\n          data-activity-popup-title=\"\n  \n  Favorited 2","2","344561655172186113",0
"sickening","0","0","344561321993453568",0
"If you support free speech and the human right to privacy follow  &amp; Retweet this","25","2","344560779057561600",0
"*eye roll* They collectively officiate themselves as the priests of individual liberty.","3","2","344560647712952320",0
"Don´t get paranoid,get out of there..But I don´t know if sweden is safe for you..If USA say jump,we jump..","1 time\n  \n\"\n      \u003E\n        \n          \u003Cstrong\u003E1\u003C\/strong\u003E Retweet\n          \n              \u003C\/a\u003E\n    \u003C\/li\u003E\n\n    \u003Cli class=\"js-stat-count js-stat-favorites stat-count\"\u003E\n      \u003Ca tabindex=\"0\"\n          class=\"request-favorited-popup\"\n          data-activity-popup-title=\"\n  \n  Favorited 3","3","344560198121320448",0
"thank you","0","0","344560157545615360",0
"RT  I support , I support , but most of all, I support !","4","4","344559580497457154",0
"thanks.","0","0","344559994047434757",0
"Anyone else who has visited Hong Kong knows how fleet-footed the NSA can be.","2","2","344559658045943808",0
"thanks.","0","0","344559180402802688",0
"Yes, I support all human life! RT   DO YOU SUPPORT NC?","4","6","344558679024099328",0
"socialist lies.","0","0","344557017458958336",0
"I support , I support , but most of all, I support !","19","14","344556831550607361",0
"thanks so much.","0","0","344556681411301376",0
". I think  will have a much better chance of winning an election. The  party's time is now.","2","0","344555716440371200",0
"The people need to rally against the all-knowing panopticon faux-God government NOW!","21","9","344555232224759808",0
"President RON PAUL! !","6","5","344555012384505856",0
"Wow, such an inspiring  video right now.","6","3","344553588472836096",0
"We've identified the problem: You read WaPo. lol.","2","0","344552680930287616",0
"Read, learn, be active in your communities, secure your computers:","18","18","344551292301090816",0
"thanks.","0","0","344551153310236675",0
"Oh, wow,  has really done it now.  Subscribe, as I did years ago.","6","3","344550407701422081",0
"": Why does  not have 1 million followers yet?" = I wondered the same thing.","7","6","344549137708093442",0
"Under cover of darkness","2","2","344548325279813632",0
"I hope so.","0","0","344548756252930049",0
"did you SQLmap my IP? Very k-rad.","3","2","344547485815033856",0
"you're the borg","2","2","344547384128307200",0
"I love them. Give them a LOT of money, and tell them to accept bitcoins, too.","1 time\n  \n\"\n      \u003E\n        \n          \u003Cstrong\u003E1\u003C\/strong\u003E Retweet\n          \n              \u003C\/a\u003E\n    \u003C\/li\u003E\n\n    \u003Cli class=\"js-stat-count js-stat-favorites stat-count\"\u003E\n      \u003Ca tabindex=\"0\"\n          class=\"request-favorited-popup\"\n          data-activity-popup-title=\"\n  \n  Favorited 2","2","344546293781258241",0
"I don't really appreciate this, much.","3","2","344545725922807808",0
"thanks.","0","0","344542848802246656",0
"yes. They don't want to account for excessive spending -- such as that spent on DynCorp child prostitutes.","3","0","344542687975841792",0
"because google is blocking any news of him being on","4","2","344541687781154816",0
"Why does  not have 1 million followers yet?","10","0","344541008387768320",0
"that's flattering. :)","0","0","344541204098207744",0
"The citizens of the United States should be demanding amnesty and immunity for  under the whistle blower laws.","17","3","344538355926700032",0
"“: Loss of liberty is loss of security.”","4","3","344539175187517441",0
"RT  Snowden is no criminal. He's a hero.\nHear me defend him on Fox News.\n  ","8","8","344539252736004096",0
"": Spanish libertarian party asks Govt to offer  political asylum  "","1 time\n  \n\"\n      \u003E\n        \n          \u003Cstrong\u003E1\u003C\/strong\u003E Retweet\n          \n              \u003C\/a\u003E\n    \u003C\/li\u003E\n\n    \u003Cli class=\"js-stat-count js-stat-favorites stat-count\"\u003E\n      \u003Ca tabindex=\"0\"\n          class=\"request-favorited-popup\"\n          data-activity-popup-title=\"\n  \n  Favorited 2","2","344539288026882049",0
"great, lots of support. That's what's important to me now ... now sweet Lindsay, my "Julia," is forbidden to me forever by THEM.","2","0","344539359493632000",0
"There's a correct way to do it, but it can't legally be from someone wanting to stay in the USA.","0","0","344538841262194688",0
"if they release all the slides and fascist NSA data, they're out of "The Game," as they cynically call it.","4","0","344538705425494016",0
"thanks.","0","0","344538289862221824",0
"Post &amp; Guardian only wants secure access to OTR sources, I learned the hard way; don't care if NSA monitors our very bioactivity.","0","0","344537693251829760",0
"he was a serious Patriot, until he, like the Post, refused to release all the NSA cover-up documents I gave him.","0","0","344537283267006465",0
"I'm asking.","0","0","344536351816962048",0
"thanks.","0","0","344536324268761088",0
"needs to get in touch with some UCC knowledgable lawyers… Exposing the malfeasance of an illegitimate gov isn't unlawful","2","2","344535930176163840",0
"Have a look at  and this video from 38mins in. You'll see why people are upset","1 time\n  \n\"\n      \u003E\n        \n          \u003Cstrong\u003E1\u003C\/strong\u003E Retweet\n          \n              \u003C\/a\u003E\n    \u003C\/li\u003E\n\n    \u003Cli class=\"js-stat-count js-stat-favorites stat-count\"\u003E\n      \u003Ca tabindex=\"0\"\n          class=\"request-favorited-popup\"\n          data-activity-popup-title=\"\n  \n  Favorited 6","6","344535495797252098",0
"that will mess with a microphone from a desk phone.","0","0","344534784573321216",0
"no, Dave was under a desk.","0","0","344534180635500544",0
"thanks","1 time\n  \n\"\n      \u003E\n        \n          \u003Cstrong\u003E1\u003C\/strong\u003E Retweet\n          \n              \u003C\/a\u003E\n    \u003C\/li\u003E\n\n    \u003Cli class=\"js-stat-count js-stat-favorites stat-count\"\u003E\n      \u003Ca tabindex=\"0\"\n          class=\"request-favorited-popup\"\n          data-activity-popup-title=\"\n  \n  Favorited 2","2","344533882814754816",0
"if that!","0","0","344533544615436288",0
"thanks.","0","0","344533131547795456",0
"call the State Dept. to assure that that's as unlikely as possible. Allow Mike Rogers nothing more than CISPA.","0","0","344533084462534657",0
"thanks. Libertarians, like Glenn Greenwald at Cato, are the only serious patriots.","2","2","344532953340186625",0
"It would be a shame if  is allowed to be demonized by this corrupt administration","8","0","344532366729035777",0
"yes, this CIA agent killed people on U.S. soil with total, granted immunity.","3","4","344531318354350081",0
"I actually didnt understand what happened  &amp; then in class we talked about what ya did. See now youre even in our classrooms!","1 time\n  \n\"\n      \u003E\n        \n          \u003Cstrong\u003E1\u003C\/strong\u003E Retweet\n          \n              \u003C\/a\u003E\n    \u003C\/li\u003E\n\n    \u003Cli class=\"js-stat-count js-stat-favorites stat-count\"\u003E\n      \u003Ca tabindex=\"0\"\n          class=\"request-favorited-popup\"\n          data-activity-popup-title=\"\n  \n  Favorited 5","5","344529749642723329",0
"they keys are ALL of the documents I gave them, in addition to the next 37 slides -- no blackouts.","2","0","344529941897019392",0
"Yes, press the accredited journalists to whom I told all to release the keys to the fascist superstate.","2","0","344529605853605890",0
"thanks.","0","0","344529458465759232",0
"wish you can arrive russia or iceland successful,and thank you your contribution for all of us","5","2","344528184374620160",0
"thank you so much.","0","0","344527056694034432",0
"thanks.","2","0","344526952973074432",0
"debating whether or not to do this. Give me few to mull it over.","0","0","344524980232523778",0
"none! Loss of liberty is loss of security.","3","3","344524882387824641",0
"more than 200k.","2","0","344524769682673664",0
"Yes. The global government has such a program in all countries.","3","0","344524694352953344",0
"It's okay, I'm back. Twitter reinstated me after they found the truth.","5","5","344523836080918528",0
"Wow, my enemies in the MSM are determined to silence this account. I'm glad the powers-that-be saw the light.","9","4","344523100022521856",0
"Thanks to Bob Lazar and everyone else who helped make Esoteric Agenda possible! That really proved an inspiration!","0","0","344522981856399360",0
"Of course, what do you need to know?","0","0","344522365109153792",0
"Character assassinations were bound to happen, but I didn't realize I'd actually become a sex icon:","8","8","344522235270295552",0
"Tks for giving us some of the transparency this administration had promised in '07!","8","3","344521582523338753",0
"EVERYTHING.","0","0","344521579012702209",0
"At the end of your mails if you use gmail put "hi barack" its not because we are being spied that we need to not be polite.","21","7","344521380483710976",0
"@VenturaNation thanks. I hope so.","2","0","344520993307492352",0
"what a sacrifice 'sAlotLikeJesusExceptHe'sReal","5","2","344520462149238785",0
"@VenturaNation We're all with you!","3","3","344520784951263233",0
"thank you.","0","0","344520943013617664",0
"thanks. Henry was a hero for boycotting the constitutional convention. We see where this "Bill of Rights" has gone.","2","0","344520682157260800",0
"thanks. But thanks to good-hearted people like you I'll be fine.","2","2","344520373603291136",0
"thanks. If anyone slew a person, it would be as if he slew the whole humanity.","0","0","344520130476265473",0
"Probably the best article I've ever read on  -- Vera Baker left out, though. :(","0","0","344519858588880896",0
"thanks. But be wary: The  tax is creeping communism.","1 time\n  \n\"\n      \u003E\n        \n          \u003Cstrong\u003E1\u003C\/strong\u003E Retweet\n          \n              \u003C\/a\u003E\n    \u003C\/li\u003E\n\n    \u003Cli class=\"js-stat-count js-stat-favorites stat-count\"\u003E\n      \u003Ca tabindex=\"0\"\n          class=\"request-favorited-popup\"\n          data-activity-popup-title=\"\n  \n  Favorited 2","2","344519439712137216",0
"when the Mt. Weather agents come for them, they'll be really sorry.","0","0","344519276448866305",0
"thanks.","0","0","344519169674444801",0
"you're too much of a taker to get the kind of clearance I had.","0","0","344519116285165568",0
"thanks.","0","0","344518921723969536",0
"thanks.","0","0","344518256096333824",0
"still -- shrugs -- no different than what was done to the Bolsheviks.","0","0","344518220784492544",0
"How about that New Gingrich?","2","2","344518020686819330",0
"yeah, they are no different. Or else they would have published the 41 slides revealing our Prison Planet's brutality.","0","0","344517982120206336",0
"thanks.","0","0","344517777006145536",0
"thanks.","0","0","344517410281377792",0
"can I get a RT from a real HERO!!","5","2","344516290033111040",0
"Follow the man responsible for the    of   Follow","11","0","344515504922316800",0
"God Speed to . A true !","6","3","344515613944848384",0
"thanks.","0","0","344516174521962497",0
"thanks.","0","0","344515472030588928",0
"if you're OK with NSA agents furiously masturbating while you order pizza, you're a fascist to yourself.","7","5","344515279499452416",0
"Rude. RT   traitor.","5","2","344514803093630976",0
"thanks, but it's all only to restore what the Founding Fathers did -- no need to break the perfect mold.","6","2","344514678237573120",0
"yes, I like to think there's some middle ground between anarcho-primitivism and Orwellian superstate.","2","0","344514498863955968",0
"thanks,","0","0","344513969282760704",0
"another collection of good economic truth videos","2","3","344509269208616962",0
"Free the data, and your mind. RT   LOSE THE TIE-DYE","4","4","344513629267304449",0
"thanks.","0","0","344513437298204672",0
"Let's be honest: Poitras, Greenwald, they're sitting on the proof of fascism I handed over so that they can entrench as much as Brooks.","9","7","344512681664970752",0
"thanks.","0","0","344512337757208577",0
"Thanks. I can only hope they've changed everything. Now Glenn just needs to release all the dox.","0","0","344512291825410049",0
"thanks.","0","0","344512176045821953",0
"thanks.","0","0","344512106202288128",0
"Oh, Lindsay, my tiny dancer, my heart weeps for what might have been. But I've got to be a free bird.","8","7","344511483796938752",0
"Yes, David Brooks, I dropped out of school, however I climbed the ranks of the CIA/Booz Allen Hamilton w/o a degree. You however, well...lol","23","20","344510899232583681",0
"Thanks to everyone, especially new followers, who sent in kind words. Be sure to call the State Dept. to ask they stop extradition efforts!","23","20","344510856429723649",0
"Watch Ryan Dawson's groundbreaking 'War By Deception' to learn THE TRUTH!","11","14","344510214990610432",0
"Thank you, ma'am.","0","0","344509551422349313",0
"hey thanks a lot, boss.","2","6","344509103160307712",0
"I had to let it all come out, because the Fed counterfeiters were jailing so-called "counterfeiters."","6","3","344508168434507776",0
"I mean, I didn't ask the NSA for permission, did I? See ya there, can't wait!","0","0","344506780031778816",0
"Make sure you watch Money Masters. We can't be free of government surveillance until we have a real currency again.","15","10","344506240250023936",0
"Read Cryptome every day. That man is a golden fucking God.","14","5","344505035633328129",0
"Pardon Edward Snowden  SIGNED!!","5","2","344503160833974273",0
"thanks. My fellow Americans' love of liberty is what inspired me.","5","0","344502455247196160",0
"thanks","0","0","344502000047763457",0
"Sign this petition","9","7","344500960464351232",0
"You're welcome, chief.","0","0","344500861470375937",0
"our GOV can read my emails track my website usage I don't mind because I'm not planning terror attacks nothing to hide","0","0","344500114611634179",0
"I love Clint Curtis, fellow programmer, for whistleblowing vote-rigging. Of course the sheeple wouldn't vote for him.","5","2","344500165132046336",0
"How? Detailed analysis pls, no logical fallacies RT   the terrorists must love you! You just made their lives easier","0","0","344499415228243969",0
"thanks. It's for the children THEY will never let us have, and the world I would have wanted to leave to them.","2","0","344499327911215106",0
":  spent 26 years in prison to free us from tyranny. I hope we've learned something from that.","4","3","344497721840918528",0
"I'm sorry, Lindsay. The needs of the many outweigh a hill of our beans.","0","0","344497855442067457",0
"'s leaks were selective to prove how indiscriminately information is classified","0","0","344497127034073088",0
"thanks. Take it to the streets!","0","0","344496300261269504",0
", a hero in the style of Daniel Ellsberg. He needs to be protected from the wrath of Big Brother. Who's stepping up to help?","3","0","344495478219612160",0
"ANNOUNCEMENT: I will be speaking at the Nordic Security Conference in Iceland this year:","28","5","344493206660059137",0
"Yes, I am fine, I have "disappeared" on purpose.","3","0","344490623916716033",0
"thank you for the retweet, we admired your work a lot at BA.","2","2","344490038240870400",0
"@bryanmckeegan I wanted to spare a lot of innocent people interrogation.","2","0","344487299855290368",0
"thanks. Call the State Dept. now and tell them to stop all extradition efforts.","0","0","344486981348245505",0
"Time for  to go to somewhere else... suggestions?","0","0","344481173029933056",0
"You are the hero! Greetings from spain!","2","2","344481219490242560",0
"thanks","0","0","344485900656443393",0
"thanks","0","0","344473947175264257",0
"I recently watched the unedited Zapruder film. I know what you're up against. Thanks for showing me privacy isn't dead.","0","0","344471759669563392",0
"DONE! Sad only 6 signatures so far!! WE'VE GOTTA SPREAD THE WORD PATRIOTS!","2","0","344471505041760257",0
"nothing more important to this country","2","0","344464683669004288",0
"","1 time\n  \n\"\n      \u003E\n        \n          \u003Cstrong\u003E1\u003C\/strong\u003E Retweet\n          \n              \u003C\/a\u003E\n    \u003C\/li\u003E\n\n    \u003Cli class=\"js-stat-count js-stat-favorites stat-count\"\u003E\n      \u003Ca tabindex=\"0\"\n          class=\"request-favorited-popup\"\n          data-activity-popup-title=\"\n  \n  Favorited 2","2","344464294034935809",0
"Why “I’ve Got Nothing To Hide” Is Such A Fallacy","8","6","344461774235516928",0
"Maybe we could say the same to the state, and ask why is it using so much private military.","0","0","344461760914415616",0
"yes. We do.","0","0","344461605821632512",0
""Only ppl w/something 2 hide r worried!!" That kind of ignorance is the reason why our liberties is at stake.","3","2","344460590036680706",0
"support the American Anti-Corruption Act. Get the money out of politics.","0","0","344459155119169536",0
"same kind of tyranny that led Wilson to sign the Federal Reserve, friend :(","0","0","344458624313196544",0
"you have more courage in your little finger than those criticizing you &amp; they know it, damn cowards","5","4","344458127183343616",0
"I will fight for you being Singaporean coming to US legally I see Heros are being Persecuted and Criminals are Rewarded","3","2","344458114357145600",0
"thanks.","0","0","344457782604484608",0
"thanks","0","0","344457490622201860",0
"Glenn's insistence on holding info for the NSA ... a sad departure from his halcyon days at Cato.","3","0","344457389317165056",0
"I'd rather take my chances with the triads than the suicide cult of "national security"","15","8","344454822885457920",0
"thanks. That won't guarantee a pardon but an important part of anti-collectivist reform the U.S. needs to restore her Constitution","0","0","344454222315659264",0
"thank you","0","0","344453577919582209",0
"Pardon  HERO over 45000 signed 55000 NEEDED","9","4","344453158304612354",0
"Reject communitarianism wholesale.","8","0","344453243725832192",0
"Question. Why, at this point, does Facebook still have a "privacy settings" page?","335","56","344450443558154240",0
"and thanks","0","0","344452223369097216",0
"exactly. But I understand if they have to disavow me to keep legally clean. So mad they won't publish 37 more slides, tho.","0","0","344452158625816577",0
"Look, AP circles the wagons. Can't call me a "whistle-blower" but people I spoke to are "journalists."","0","0","344451489789534208",0
"thanks","0","0","344451135786082304",0
"thanks","0","0","344450601112973312",0
"and push to give Bradley Manning the Congressional Medal of Honor","0","0","344449626495139841",0
"thank you.","0","0","344448786942283776",0
"thanks. But I am not in it for the money, only to water the sapling of liberty.","0","0","344448354635378690",0
"thanks for your support. Push for an end to secret oaths and secret proceedings. (a la JFK)","3","0","344447667541258240",0
"thanks","0","0","344447298811592706",0
"thanks. I'm worried about that and the probable scopolamine, too. Stay strong for government transparency!","0","0","344447131735691264",0
"Like even the LA Times admits, we can spy on our ex-wives and don't face any criminal penalties.","10","0","344446711613251584",0
"Thank you so much, it's for people like you, I did what I did.","0","0","344342618689384448",0
"Freedom is what you can gain from your personal liberties, not what your government provides you with.","37","11","344340374283776001",0
"Buy bitcoins.","26","9","344339659444334592",0
"Use i2p.","4","2","344339586589261824",0
"security experts and master hackers","14","6","344338196462723072",0
"Truth is treason in the empire of lies. — Ron Paul","73","17","344337094203822080",0
"You're a rock star Mr. Snowden, I wish you all the best.","2","2","344336149671718912",0
"on BBC now, claiming that you have disappeared from the Hotel. Speaking about extradition, but not from the WH yet.","2","0","344335848499724288",0
"Rand Paul, 2014","5","2","344335836701159424",0
"Thanks Rod, Shelly, you guys are great!","0","0","344334368216604672",0
